icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
49843a,HIPPO12 ,Czech Republic,1750795621,1750795634,15.9959,49.2625,678.18,False,28.11,304.56,-4.23,,754.38,,False,0,2025-06-24T20:07:32
498449,CABBY22 ,Czech Republic,1750795650,1750795651,15.0471,50.0403,1531.62,False,90.88,115.84,0.0,,1630.68,,False,0,2025-06-24T20:07:32
485122,TRA28B  ,Kingdom of the Netherlands,1750795651,1750795651,8.0296,50.8782,11582.4,False,209.37,334.06,0.33,,12009.12,1000,False,0,2025-06-24T20:07:32
3e272b,PAV6623 ,Germany,1750795651,1750795651,-2.0874,42.4259,12580.62,False,219.54,35.37,4.88,,13144.5,1402,False,0,2025-06-24T20:07:32
4409c0,EJU34TH ,Austria,1750795650,1750795651,5.8541,49.5834,3246.12,False,139.83,278.25,4.55,,3459.48,3506,False,0,2025-06-24T20:07:32
47a743,NOZ5PO  ,Norway,1750795651,1750795652,18.7347,52.191,12192.0,False,206.42,332.22,0.33,,12489.18,2243,False,0,2025-06-24T20:07:32
508404,HYM9202 ,Ukraine,1750795651,1750795651,24.6905,42.6631,11582.4,False,225.0,29.14,0.65,,12153.9,6454,False,0,2025-06-24T20:07:32
50840a,SEU9150 ,Ukraine,1750795651,1750795651,14.5851,45.1771,10972.8,False,231.14,9.61,0.33,,11544.3,6144,False,0,2025-06-24T20:07:32
3cc187,AWH99T  ,Germany,1750795651,1750795651,10.0708,53.6717,411.48,False,69.59,228.3,-3.9,,411.48,7764,False,0,2025-06-24T20:07:32
406f2d,SRG924  ,United Kingdom,1750795604,1750795604,-5.3503,50.3299,144.78,False,64.65,235.05,0.0,,205.74,,False,0,2025-06-24T20:07:32
4ca566,RYR712J ,Ireland,1750795651,1750795651,-0.7734,49.1769,11582.4,False,228.81,351.6,-0.33,,12062.46,2321,False,0,2025-06-24T20:07:32
4ca565,RYR16KE ,Ireland,1750795651,1750795651,3.205,49.0396,7094.22,False,224.34,112.8,11.38,,7452.36,1000,False,0,2025-06-24T20:07:32
49d563,TVQ6123 ,Czech Republic,1750795651,1750795651,24.3706,44.4687,10972.8,False,221.2,314.06,0.0,,11506.2,2363,False,0,2025-06-24T20:07:32
5082ef,UTN9178 ,Ukraine,1750795650,1750795650,27.565,43.5585,10370.82,False,215.96,321.38,0.0,,10866.12,6116,False,0,2025-06-24T20:07:32
3c70cc,GEC8462 ,Germany,1750795651,1750795651,20.7517,47.1044,11277.6,False,279.44,129.02,0.0,,11780.52,7665,False,0,2025-06-24T20:07:32
4ca56c,RYR5577 ,Ireland,1750795642,1750795643,-4.4929,36.6828,,True,5.66,278.44,,,,2242,False,0,2025-06-24T20:07:32
394a0e,AFR642  ,France,1750795651,1750795652,10.547,46.1432,9448.8,False,265.28,133.51,0.0,,9997.44,7626,False,0,2025-06-24T20:07:32
4ca56b,RYR644V ,Ireland,1750795651,1750795651,1.6129,51.9877,4587.24,False,160.63,297.88,-5.2,,4777.74,0602,False,0,2025-06-24T20:07:32
48c5e8,SRN6261 ,Poland,1750795641,1750795645,7.5306,47.5947,,True,0.0,98.44,,,,4214,False,0,2025-06-24T20:07:32
48c5e5,SAR1975 ,Poland,1750795458,1750795458,16.2107,45.8361,807.72,False,96.79,226.29,-4.88,,914.4,7630,False,0,2025-06-24T20:07:32
48c5e6,SRN6933 ,Poland,1750795651,1750795651,8.4797,48.5178,6103.62,False,129.58,351.32,0.0,,6423.66,5730,False,0,2025-06-24T20:07:32
48c5e4,SRN1987 ,Poland,1750795652,1750795652,15.9282,52.4159,4564.38,False,84.43,267.9,3.25,,4632.96,2657,False,0,2025-06-24T20:07:32
3c70b6,BCS8166 ,Germany,1750795651,1750795651,-3.4493,44.7631,10972.8,False,255.05,41.73,0.0,,11498.58,2376,False,0,2025-06-24T20:07:32
3c70b5,BCS1YM  ,Germany,1750795498,1750795501,12.2343,51.4069,,True,0.06,84.38,,,,1000,False,0,2025-06-24T20:07:32
34134d,IBE07KW ,Spain,1750795651,1750795651,1.9312,48.2522,10355.58,False,249.84,39.82,0.33,,10835.64,1000,False,0,2025-06-24T20:07:32
502d10,BEL6AK  ,Latvia,1750795650,1750795651,11.2046,48.9381,6316.98,False,182.2,339.16,9.1,,6644.64,1000,False,0,2025-06-24T20:07:32
4984a3,GASTN62 ,Czech Republic,1750795513,1750795514,14.9006,50.2544,266.7,False,0.0,0.0,-1.3,,297.18,,False,0,2025-06-24T20:07:32
502d34,TVS89R  ,Latvia,1750795650,1750795651,25.4741,38.4131,10972.8,False,236.28,333.21,0.0,,11513.82,7022,False,0,2025-06-24T20:07:32
4ba9ce,THY8SX  ,Turkey,1750795651,1750795651,27.7775,41.4788,4511.04,False,167.82,75.62,-5.2,,4792.98,1267,False,0,2025-06-24T20:07:32
4ba9cd,THY1PV  ,Turkey,1750795486,1750795492,28.7083,41.2177,373.38,False,78.2,359.62,-3.9,,434.34,0115,False,0,2025-06-24T20:07:32
4ba9e4,THY2YN  ,Turkey,1750795648,1750795650,28.7106,41.1044,914.4,False,82.33,358.93,0.0,,1005.84,3452,False,0,2025-06-24T20:07:32
44d1b3,JAF96H  ,Belgium,1750795651,1750795651,3.5857,51.3169,2209.8,False,101.74,235.51,-5.53,,2316.48,1000,False,0,2025-06-24T20:07:32
44d1b4,JAF35H  ,Belgium,1750795651,1750795651,-5.636,35.2356,11277.6,False,213.74,213.61,0.0,,11887.2,7653,False,0,2025-06-24T20:07:32
502d29,SWR465Y ,Latvia,1750795651,1750795651,7.2992,46.0286,8732.52,False,225.76,25.22,-6.83,,9243.06,5516,False,0,2025-06-24T20:07:32
44d1c3,JAF625  ,Belgium,1750795651,1750795651,-1.1203,38.5591,11277.6,False,211.29,208.19,0.33,,11894.82,2112,False,0,2025-06-24T20:07:32
502d27,SWR1ZL  ,Latvia,1750795650,1750795651,8.9703,48.3268,5913.12,False,178.6,218.69,-3.25,,6256.02,1000,False,0,2025-06-24T20:07:32
06a390,QTR8017 ,Qatar,1750795651,1750795651,-0.689,50.7277,13106.4,False,251.98,34.01,0.0,,13563.6,2363,False,0,2025-06-24T20:07:32
406fdb,EZY17RW ,United Kingdom,1750795587,1750795587,0.2536,51.8976,152.4,False,68.05,223.47,-3.25,,220.98,5154,False,0,2025-06-24T20:07:32
406fda,EZY86AD ,United Kingdom,1750795651,1750795651,17.1929,50.2113,10568.94,False,189.89,271.4,6.5,,10949.94,6105,False,0,2025-06-24T20:07:32
502d58,BTI9GR  ,Latvia,1750795651,1750795652,13.3833,52.364,2857.5,False,151.69,45.14,7.8,,2918.46,,False,0,2025-06-24T20:07:32
47a7a8,NOZ19S  ,Norway,1750795651,1750795651,0.6215,51.6179,6789.42,False,228.11,40.34,4.55,,7078.98,1447,False,0,2025-06-24T20:07:32
502d44,BEL2SJ  ,Latvia,1750795651,1750795651,8.7648,48.6822,10660.38,False,241.07,143.15,0.0,,11148.06,1000,False,0,2025-06-24T20:07:32
44d1a1,JAF36E  ,Belgium,1750795628,1750795641,2.9118,51.2054,91.44,False,72.26,257.25,-4.23,,137.16,1000,False,0,2025-06-24T20:07:32
040033,ETH715  ,Ethiopia,1750795650,1750795650,17.9311,59.6559,,True,4.12,75.94,,,,,False,0,2025-06-24T20:07:32
49d2b9,TVS65D  ,Czech Republic,1750795651,1750795651,4.1674,40.4421,10668.0,False,231.21,16.02,0.0,,11292.84,1000,False,0,2025-06-24T20:07:32
502d5e,BTI48B  ,Latvia,1750795651,1750795651,25.1461,59.255,1615.44,False,129.39,3.65,-5.2,,1424.94,4314,False,0,2025-06-24T20:07:32
502d5d,BEL3LY  ,Latvia,1750795650,1750795651,4.1741,46.3022,4968.24,False,195.77,145.6,-8.13,,5303.52,1000,False,0,2025-06-24T20:07:32
502d5f,BTI2GA  ,Latvia,1750795650,1750795650,-3.2051,39.1853,11887.2,False,198.97,215.21,-0.33,,12458.7,3524,False,0,2025-06-24T20:07:32
502d5a,AUA50B  ,Latvia,1750795651,1750795651,12.4251,44.227,9753.6,False,233.07,42.32,0.0,,10302.24,1000,False,0,2025-06-24T20:07:32
502d5b,SWR759G ,Latvia,1750795650,1750795650,8.5637,47.4619,,True,5.4,317.81,,,,1000,False,0,2025-06-24T20:07:32
71c083,KAL964  ,Republic of Korea,1750794240,1750795647,27.7757,44.1704,11269.98,False,271.24,121.82,0.33,,11788.14,4257,False,0,2025-06-24T20:07:32
a31df5,N30LB   ,United States,1750795651,1750795651,-1.3587,52.3188,6225.54,False,241.79,147.87,-10.4,,6469.38,5147,False,0,2025-06-24T20:07:32
71c084,KAL918  ,Republic of Korea,1750795651,1750795651,28.8384,42.0487,10660.38,False,264.09,121.86,0.0,,11186.16,3017,False,0,2025-06-24T20:07:32
49d2ee,TVS2785 ,Czech Republic,1750795561,1750795562,10.9785,35.2532,7825.74,False,222.88,187.03,-12.68,,8359.14,4154,False,0,2025-06-24T20:07:32
06a30c,QTR39F  ,Qatar,1750795651,1750795651,17.7221,37.8097,10668.0,False,256.74,159.35,0.0,,11224.26,,False,0,2025-06-24T20:07:32
a51770,UPS295  ,United States,1750795643,1750795643,14.275,50.1136,,True,8.75,64.69,,,,1000,False,0,2025-06-24T20:07:32
48520c,TRA212  ,Kingdom of the Netherlands,1750795651,1750795651,8.9294,51.6573,12192.0,False,204.1,295.53,0.0,,12595.86,1000,False,0,2025-06-24T20:07:32
485207,KLM86Z  ,Kingdom of the Netherlands,1750795651,1750795651,4.9335,52.5353,967.74,False,122.18,258.83,-2.93,,1021.08,1000,False,0,2025-06-24T20:07:32
485206,KLM1667 ,Kingdom of the Netherlands,1750795651,1750795651,9.7223,47.8641,11887.2,False,245.0,145.61,-0.33,,12405.36,1000,False,0,2025-06-24T20:07:32
06a2e7,QTR146  ,Qatar,1750795651,1750795651,12.6729,38.8418,12496.8,False,275.19,115.7,-0.33,,13174.98,4305,False,0,2025-06-24T20:07:32
40029b,VPCFR   ,United Kingdom,1750795651,1750795651,12.2888,42.816,9144.0,False,240.6,316.99,-0.33,,9692.64,5415,False,0,2025-06-24T20:07:32
06a2f8,QTR30P  ,Qatar,1750795651,1750795651,20.6931,51.1288,8084.82,False,247.64,167.52,8.13,,8313.42,5622,False,0,2025-06-24T20:07:32
06a2f3,QTR93J  ,Qatar,1750795651,1750795651,24.9676,36.4475,11574.78,False,242.98,297.49,-0.33,,12237.72,5217,False,0,2025-06-24T20:07:32
49d403,TVS53B  ,Czech Republic,1750795651,1750795651,-4.2979,36.6006,1714.5,False,142.89,70.0,10.08,,1859.28,5304,False,0,2025-06-24T20:07:32
06a2ed,QTR6M   ,Qatar,1750795650,1750795651,4.6891,37.9226,12192.0,False,229.32,286.69,-0.33,,12893.04,5511,False,0,2025-06-24T20:07:32
06a2ea,QTR2Y   ,Qatar,1750795651,1750795651,7.6641,47.2719,12184.38,False,222.97,297.63,0.33,,12725.4,7512,False,0,2025-06-24T20:07:32
49d414,TVS27N  ,Czech Republic,1750795651,1750795652,14.2364,49.7258,3048.0,False,176.56,42.76,-2.28,,3208.02,1000,False,0,2025-06-24T20:07:32
3b75f5,MAF32   ,France,1750795649,1750795651,-0.3875,46.0039,3337.56,False,116.68,192.99,2.93,,3589.02,,False,0,2025-06-24T20:07:32
3b75f8,MTL55   ,France,1750795402,1750795430,-0.8281,45.4979,205.74,False,161.37,303.69,-2.28,,274.32,,False,0,2025-06-24T20:07:32
3b75f1,MAF31   ,France,1750795651,1750795651,-0.3879,46.0016,3345.18,False,114.91,191.36,1.63,,3589.02,,False,0,2025-06-24T20:07:32
502cce,AUA39B  ,Latvia,1750795599,1750795599,13.5035,52.3663,,True,3.34,67.5,,,,1000,False,0,2025-06-24T20:07:32
502ce3,SWR1886 ,Latvia,1750795650,1750795650,8.5587,47.4495,,True,0.0,278.44,,,,1000,False,0,2025-06-24T20:07:32
49d423,TVS9E5  ,Czech Republic,1750795651,1750795651,9.807,49.948,12496.8,False,252.69,88.37,0.0,,12954.0,1000,False,0,2025-06-24T20:07:32
49d420,TVS4104 ,Czech Republic,1750795651,1750795651,-8.853,35.964,10972.8,False,257.4,47.35,0.0,,11521.44,4457,False,0,2025-06-24T20:07:32
ab8f36,FDX7    ,United States,1750795651,1750795651,-2.3593,46.0104,9753.6,False,249.64,271.89,0.0,,10241.28,5743,False,0,2025-06-24T20:07:32
502cd0,DLH8HE  ,Latvia,1750795191,1750795651,16.5904,54.5589,11277.6,False,225.24,16.86,0.0,,11132.82,6451,False,0,2025-06-24T20:07:32
405d0f,EZY35DL ,United Kingdom,1750795651,1750795651,-6.1707,40.7745,11582.4,False,250.84,27.88,0.0,,12024.36,5253,False,0,2025-06-24T20:07:32
49d42b,TVS2BC  ,Czech Republic,1750795651,1750795651,5.8467,45.6767,11582.4,False,238.85,42.56,0.0,,12161.52,1000,False,0,2025-06-24T20:07:32
49d452,OKHFH   ,Czech Republic,1750795497,1750795497,16.688,49.1557,,True,1.03,317.81,,,,1000,False,0,2025-06-24T20:07:32
040103,ETH733  ,Ethiopia,1750795651,1750795652,4.9731,50.6243,3779.52,False,209.58,136.19,11.05,,3962.4,0116,False,0,2025-06-24T20:07:32
502d8d,SWT1821 ,Latvia,1750795651,1750795651,-1.8639,48.0158,1737.36,False,120.74,212.47,8.45,,1844.04,2372,False,0,2025-06-24T20:07:32
502d88,DLH8UL  ,Latvia,1750795651,1750795651,10.8831,50.6997,9144.0,False,226.02,349.51,-0.33,,9509.76,1000,False,0,2025-06-24T20:07:32
502d89,BTI878  ,Latvia,1750793310,1750795648,20.2928,52.4165,11887.2,False,245.57,40.5,0.65,,12138.66,0403,False,0,2025-06-24T20:07:32
502d7b,BTI77Y  ,Latvia,1750795651,1750795651,22.5963,58.9474,9441.18,False,183.89,73.09,-6.18,,9319.26,1420,False,0,2025-06-24T20:07:32
502d7d,BEL9WV  ,Latvia,1750795651,1750795651,16.0999,48.0236,4023.36,False,156.5,288.79,13.66,,4251.96,1000,False,0,2025-06-24T20:07:32
4ba9d3,THY6KC  ,Turkey,1750795651,1750795652,9.8753,47.5307,11582.4,False,208.44,268.3,-0.33,,12100.56,3251,False,0,2025-06-24T20:07:32
4ba9a8,THY2TU  ,Turkey,1750795649,1750795651,29.8304,39.0242,8839.2,False,223.09,159.06,0.33,,9319.26,5103,False,0,2025-06-24T20:07:32
46bc4c,AEE167  ,Greece,1750795651,1750795651,20.8853,39.4025,3962.4,False,115.78,151.61,0.0,,4213.86,,False,0,2025-06-24T20:07:32
06a2c6,QTR74F  ,Qatar,1750795651,1750795651,0.9695,49.7599,11277.6,False,254.55,142.97,0.0,,11772.9,5216,False,0,2025-06-24T20:07:32
3ce5d5,PTN42R  ,Germany,1750795651,1750795651,-0.5405,51.3048,845.82,False,92.19,338.73,-2.6,,899.16,2545,False,0,2025-06-24T20:07:32
4ba8ce,TKJ2GT  ,Turkey,1750794078,1750795650,23.0172,52.6908,11277.6,False,233.11,8.63,0.0,,11460.48,5373,False,0,2025-06-24T20:07:32
4b8e45,PGT7215 ,Turkey,1750795650,1750795651,27.0665,43.1932,11582.4,False,214.95,322.39,0.33,,12131.04,5341,False,0,2025-06-24T20:07:32
4ba8f4,TKJ5650 ,Turkey,1750795651,1750795651,29.7105,40.2121,10668.0,False,242.57,92.67,0.0,,11193.78,5171,False,0,2025-06-24T20:07:32
4ba8c3,TKJ2HM  ,Turkey,1750794428,1750795651,22.467,52.8401,11277.6,False,232.36,11.88,0.0,,11445.24,5310,False,0,2025-06-24T20:07:32
406d90,EZY12KH ,United Kingdom,1750795413,1750795413,-4.4979,36.6762,,True,6.69,132.19,,,,0503,False,0,2025-06-24T20:07:32
407fc2,WUK628  ,United Kingdom,1750795651,1750795651,18.7356,47.2861,10980.42,False,208.64,292.01,0.33,,11490.96,2652,False,0,2025-06-24T20:07:32
407fc7,EZY2650 ,United Kingdom,1750795651,1750795651,22.1971,46.1861,10988.04,False,209.37,295.94,0.0,,11506.2,2653,False,0,2025-06-24T20:07:32
407fae,TOM92Y  ,United Kingdom,1750795651,1750795651,28.6643,37.1919,4869.18,False,179.28,156.67,-9.43,,5173.98,3460,False,0,2025-06-24T20:07:32
39bdab,AFR67ZC ,France,1750795651,1750795651,8.437,54.1419,11277.6,False,237.77,47.54,0.0,,11544.3,5621,False,0,2025-06-24T20:07:32
39bdac,AFR31HZ ,France,1750795651,1750795651,10.9624,48.4743,4800.6,False,207.84,90.14,-10.73,,5090.16,1000,False,0,2025-06-24T20:07:32
39bdae,AFR1527 ,France,1750795651,1750795651,12.4823,45.4629,2667.0,False,123.52,271.67,7.8,,2857.5,1000,False,0,2025-06-24T20:07:32
4b32ff,RGA03   ,Switzerland,1750795651,1750795651,7.8347,47.0005,1798.32,False,57.99,248.67,0.33,,1950.72,7100,False,0,2025-06-24T20:07:32
39bda4,AFR29RG ,France,1750795647,1750795647,6.1402,46.2594,472.44,False,68.76,225.91,-3.58,,571.5,1000,False,0,2025-06-24T20:07:32
49d1c6,EWG5PJ  ,Czech Republic,1750795651,1750795651,2.0794,41.2947,,True,12.86,64.69,,,,5526,False,0,2025-06-24T20:07:32
39bda0,AFR46SZ ,France,1750795651,1750795651,8.7292,46.002,6598.92,False,202.58,160.41,-16.26,,7018.02,1000,False,0,2025-06-24T20:07:32
4ca2c0,RYR1BF  ,Ireland,1750795651,1750795651,5.8828,47.2898,10668.0,False,196.95,312.78,0.0,,11193.78,1000,False,0,2025-06-24T20:07:32
4ca2ab,RYR97EN ,Ireland,1750795651,1750795651,-6.7268,43.7463,11277.6,False,219.49,214.88,0.0,,11727.18,2065,False,0,2025-06-24T20:07:32
39bdb2,00000000,France,1750795631,1750795642,10.0033,53.6345,60.96,True,0.0,87.19,,,,2000,False,0,2025-06-24T20:07:32
4ca2bf,RYR1JC  ,Ireland,1750795650,1750795651,13.3748,48.7144,11582.4,False,202.72,293.64,0.33,,12070.08,6605,False,0,2025-06-24T20:07:32
405a4a,BAW5RF  ,United Kingdom,1750795651,1750795651,5.7146,47.2538,10972.8,False,214.92,327.41,-0.33,,11498.58,5707,False,0,2025-06-24T20:07:32
3b7564,FAF4010 ,France,1750795651,1750795651,4.8908,43.233,708.66,False,117.9,46.41,-1.3,,830.58,5567,False,0,2025-06-24T20:07:32
47a50d,NOZ11G  ,Norway,1750795651,1750795651,1.1186,51.926,9334.5,False,228.62,41.08,9.1,,9700.26,1421,False,0,2025-06-24T20:07:32
3b756a,RMUS37  ,France,1750795650,1750795650,7.1155,48.649,7010.4,False,217.79,182.3,0.0,,7399.02,7432,False,0,2025-06-24T20:07:32
406d4e,CFE221  ,United Kingdom,1750795651,1750795651,-2.9493,53.5035,11582.4,False,208.14,284.89,0.0,,11940.54,7645,False,0,2025-06-24T20:07:32
47a518,NOZ9471 ,Norway,1750795650,1750795651,23.9113,46.4074,10972.8,False,212.07,325.08,0.0,,11452.86,1166,False,0,2025-06-24T20:07:32
4b8da4,TCCMD   ,Turkey,1750795650,1750795650,28.8217,40.973,,True,13.38,239.06,,,,,False,0,2025-06-24T20:07:32
4ba959,THY3WD  ,Turkey,1750795651,1750795651,27.092,39.9872,8496.3,False,220.38,35.21,-6.5,,8983.98,7731,False,0,2025-06-24T20:07:32
440890,TYW759  ,Austria,1750795395,1750795395,-1.6646,53.8648,,True,0.06,312.19,,,,1476,False,0,2025-06-24T20:07:32
4ba945,THY3RU  ,Turkey,1750795651,1750795651,28.709,41.1834,571.5,False,86.44,358.98,-4.23,,647.7,0211,False,0,2025-06-24T20:07:32
503ede,TAP1483 ,Lithuania,1750795647,1750795648,-9.1355,38.7743,,True,7.2,357.19,,,,,False,0,2025-06-24T20:07:32
49d307,EWG6Z   ,Czech Republic,1750795651,1750795651,22.864,37.8665,10972.8,False,232.45,320.57,0.0,,11521.44,5512,False,0,2025-06-24T20:07:32
4ba99a,THY82T  ,Turkey,1750795650,1750795650,29.822,40.9349,4686.3,False,161.98,242.78,-8.13,,4968.24,,False,0,2025-06-24T20:07:32
4ba976,TKJ5CR  ,Turkey,1750795651,1750795651,3.8535,51.7593,10043.16,False,204.64,283.37,-9.1,,10439.4,3274,False,0,2025-06-24T20:07:32
49d327,TVL5431 ,Czech Republic,1750795651,1750795651,11.7107,37.7028,12192.0,False,228.55,10.37,0.33,,12877.8,,False,0,2025-06-24T20:07:32
4ca302,RYR599Z ,Ireland,1750795651,1750795651,12.3176,42.6195,9753.6,False,213.88,326.08,0.0,,10317.48,7045,False,0,2025-06-24T20:07:32
4ca301,RYR2ZY  ,Ireland,1750795651,1750795651,3.7685,48.9591,11582.4,False,238.47,65.26,0.0,,12085.32,5373,False,0,2025-06-24T20:07:32
4ca304,RYR874R ,Ireland,1750795651,1750795651,13.8222,39.7782,11277.6,False,231.2,160.64,0.0,,11887.2,5145,False,0,2025-06-24T20:07:32
780450,CAO3106 ,China,1750795288,1750795650,17.1425,53.3276,11277.6,False,266.35,72.58,0.0,,11490.96,7107,False,0,2025-06-24T20:07:32
44082b,AUA17BD ,Austria,1750795650,1750795650,18.2812,47.6811,6019.8,False,213.6,120.7,-10.4,,6324.6,1000,False,0,2025-06-24T20:07:32
49d365,EWG24R  ,Czech Republic,1750795651,1750795651,7.9362,50.6306,6210.3,False,223.01,135.84,8.13,,6492.24,6424,False,0,2025-06-24T20:07:32
407eb2,BAW26AV ,United Kingdom,1750795651,1750795651,0.2078,50.4137,8442.96,False,264.35,137.52,9.1,,8869.68,2232,False,0,2025-06-24T20:07:32
440825,,Austria,1750795634,1750795637,18.3385,43.2315,10972.8,False,223.15,326.09,0.0,,11574.78,,False,0,2025-06-24T20:07:32
440823,AUA6AW  ,Austria,1750795651,1750795651,19.2995,50.4093,10363.2,False,229.54,44.73,0.33,,10668.0,1000,False,0,2025-06-24T20:07:32
44081e,AUA5EC  ,Austria,1750795482,1750795482,12.3374,45.4938,7.62,False,75.75,42.25,-3.58,,83.82,1000,False,0,2025-06-24T20:07:32
44081d,AUA7G   ,Austria,1750795651,1750795651,20.1223,44.9661,10058.4,False,229.45,139.27,0.0,,10599.42,1000,False,0,2025-06-24T20:07:32
40123f,BAW517  ,United Kingdom,1750795650,1750795650,-0.2994,51.4781,525.78,False,74.6,269.6,-3.58,,586.74,5744,False,0,2025-06-24T20:07:32
e498f2,PSMAK   ,Brazil,1750795651,1750795651,-9.8952,39.7285,12496.8,False,237.68,198.55,0.33,,12923.52,0534,False,0,2025-06-24T20:07:32
45ac54,SAS1219 ,Denmark,1750795476,1750795482,9.8986,57.0979,198.12,False,53.8,263.96,-2.93,,137.16,0220,False,0,2025-06-24T20:07:32
480c42,MMF11   ,Kingdom of the Netherlands,1750795651,1750795651,4.7012,53.243,7924.8,False,260.02,87.62,0.0,,8191.5,1633,False,0,2025-06-24T20:07:32
49d38c,TVS6P7  ,Czech Republic,1750795456,1750795457,14.2656,50.1107,,True,3.6,81.56,,,,2274,False,0,2025-06-24T20:07:32
48e9d7,HEY02P  ,Poland,1750795651,1750795651,5.639,43.9979,7924.8,False,215.85,140.12,-11.7,,8366.76,6327,False,0,2025-06-24T20:07:32
45ac35,SAS897  ,Denmark,1750795651,1750795651,11.4522,59.9219,2590.8,False,129.31,260.61,-4.23,,2506.98,,False,0,2025-06-24T20:07:32
407eec,EZY62QN ,United Kingdom,1750795651,1750795651,-5.9369,41.2312,11582.4,False,259.42,24.74,0.0,,12054.84,6257,False,0,2025-06-24T20:07:32
a81f7b,UPS3    ,United States,1750795651,1750795651,11.2129,47.9977,10363.2,False,242.73,310.27,0.0,,10850.88,3546,False,0,2025-06-24T20:07:32
71c250,KAL902  ,Republic of Korea,1750795651,1750795651,14.9656,47.9102,9448.8,False,280.06,113.03,0.0,,9921.24,5646,False,0,2025-06-24T20:07:32
39ac93,FHLET   ,France,1750795651,1750795651,12.4826,46.9471,8229.6,False,138.99,223.8,0.0,,8679.18,1406,False,0,2025-06-24T20:07:32
4408df,AUA787  ,Austria,1750795650,1750795651,19.229,47.5241,10187.94,False,257.98,133.63,7.15,,10652.76,1000,False,0,2025-06-24T20:07:32
503e68,TAR723  ,Lithuania,1750795651,1750795651,8.3487,40.8623,11277.6,False,237.8,151.44,-0.33,,11910.06,7675,False,0,2025-06-24T20:07:32
040241,ETH735  ,Ethiopia,1750795651,1750795651,2.2354,48.8885,2689.86,False,150.77,175.11,11.38,,2865.12,5633,False,0,2025-06-24T20:07:32
503e69,TRA91J  ,Lithuania,1750795650,1750795650,0.7713,45.8793,10980.42,False,238.35,357.9,0.0,,11529.06,5310,False,0,2025-06-24T20:07:32
71c208,KAL908  ,Republic of Korea,1750795651,1750795651,15.0031,49.1921,9448.8,False,286.76,105.93,0.0,,9852.66,4636,False,0,2025-06-24T20:07:32
485064,KLM1038 ,Kingdom of the Netherlands,1750795651,1750795652,-1.7712,53.431,6583.68,False,211.62,92.37,14.31,,6835.14,6255,False,0,2025-06-24T20:07:32
406e65,EZY49HM ,United Kingdom,1750795623,1750795623,22.6536,40.7174,10988.04,False,232.04,301.4,-0.33,,11567.16,5614,False,0,2025-06-24T20:07:32
4408c9,EJU48RF ,Austria,1750795651,1750795651,6.9803,43.4897,1203.96,False,104.1,47.0,-0.33,,1333.5,5532,False,0,2025-06-24T20:07:32
406e66,EZY28EF ,United Kingdom,1750795651,1750795651,9.0112,40.7276,10972.8,False,231.7,345.99,0.0,,11605.26,,False,0,2025-06-24T20:07:32
406e69,EZY95CD ,United Kingdom,1750795650,1750795651,15.243,44.2154,11285.22,False,234.62,127.87,0.33,,11887.2,7313,False,0,2025-06-24T20:07:32
4aaa68,,Sweden,1750795650,1750795651,17.6067,58.9986,373.38,False,60.15,345.13,-0.33,,236.22,,False,0,2025-06-24T20:07:32
44d071,BEL3UC  ,Belgium,1750795651,1750795651,9.4394,54.9568,11285.22,False,239.12,25.08,0.0,,11513.82,7105,False,0,2025-06-24T20:07:32
4ca1b3,ABR142  ,Ireland,1750795650,1750795650,11.3294,41.4155,11582.4,False,228.89,341.52,0.0,,12214.86,,False,0,2025-06-24T20:07:32
44d076,BEL2FM  ,Belgium,1750795651,1750795651,3.5815,50.1664,6286.5,False,217.78,204.57,5.53,,6621.78,1000,False,0,2025-06-24T20:07:32
405b66,EZY68VL ,United Kingdom,1750795651,1750795651,1.6059,45.0782,11887.2,False,224.97,170.26,0.0,,12466.32,1000,False,0,2025-06-24T20:07:32
405b65,EZY38KZ ,United Kingdom,1750795650,1750795650,0.1991,49.5318,11887.2,False,217.93,164.39,0.33,,12382.5,2056,False,0,2025-06-24T20:07:32
405b67,EZY35BF ,United Kingdom,1750795651,1750795651,2.7266,40.5119,6195.06,False,196.05,160.85,-11.38,,6652.26,5225,False,0,2025-06-24T20:07:32
